split,path,class,sha256
train,Training/Potato White/39_100.jpg,Potato White,af9157c6376b4d27c74a5ee0416d94a777e6396ea44fb2a02764d31b37a9fd6c
train,Training/Potato White/r2_103_100.jpg,Potato White,3ffdb8ae34ae94a6cfdc784be4dd23591a86d05a7761e71b9fbcb383f07d1844
train,Training/Potato White/50_100.jpg,Potato White,5eb1088e027fe1ede5247c15381128c7186f73a2c3a141bf208a920aacc3ed96
train,Training/Potato White/129_100.jpg,Potato White,82e9f6a8a0283f29e4af34b4cf755bfed5bde15f72a1dd1a856e02c79ccf95b7
train,Training/Potato White/r2_108_100.jpg,Potato White,3b71fc6c04c618b6960ed63609085e79383d9884dac55e32435cdefb2a9ddc07
train,Training/Potato White/169_100.jpg,Potato White,c6c5c4e0e0229bb5d83bfc13e2be32abc500e089cc7043e243df7d1e4119e21e
train,Training/Potato White/156_100.jpg,Potato White,49e6fd455485772e59ea21b1276f9b3ca63dec691bbdfcbc1fc52b1f26abf1fa
train,Training/Potato White/r_193_100.jpg,Potato White,fcf64fdac31c6c5ba2ff39902ee0fe547d2c1e5aef3b8c007b02204cd3e1b5fa
train,Training/Potato White/r2_164_100.jpg,Potato White,edbfc86e2f23a4cf8688438adc5e03cd4d478e1bfa19b64a03ae48b37bbe7d37
train,Training/Potato White/184_100.jpg,Potato White,d00223219dc1e1a9f0d51bd6696da291ae46791f177ff115be8d38c7cd873db1
train,Training/Potato White/r2_112_100.jpg,Potato White,7ba8d8f78cb3572d65bc7b2643ee5cf99fd75d6c185136fba84f70b0f8ce1a76
train,Training/Potato White/r2_133_100.jpg,Potato White,8f4ef321e31238d3c6ade0ccb915062e9e265de3a9e5d802dd97159e35b0b6f5
train,Training/Potato White/176_100.jpg,Potato White,0051d82140308a39e32fd7f54cfc07875a2b9116e087cdeb4cd202aa975e293a
train,Training/Potato White/155_100.jpg,Potato White,2036ee90c3519677e7f0c72872d7f31874531e4017df1de8bfc132aa989e3343
train,Training/Potato White/r2_187_100.jpg,Potato White,1624651d4e4e5895ebd55d487fd66bbc55a0d377fa72fdd13c7770f372b05fb2
train,Training/Potato White/r_3_100.jpg,Potato White,be8cccf96c79006c442ffe818f9892e128764ae8d1b23781f4df036a11c47a5f
train,Training/Potato White/47_100.jpg,Potato White,e57ba5427d0883c77d41ca711cbd0a876c52868ecdc4ce8999f3339c40bf548b
train,Training/Potato White/r_89_100.jpg,Potato White,c39386eda6dd8a3e8a9cae2fc2cd7f5ba4029d5420a25101df0d02edaadeeddb
train,Training/Potato White/r2_147_100.jpg,Potato White,8cd845e5452a4ec7b98d158e3099e6de6676574cbb94044c90ff2334ab638e92
train,Training/Potato White/r2_128_100.jpg,Potato White,6d388cec584e95e69002989fdc4d48aa14ec06addb705b6ab0d6a4ef0257d101
train,Training/Potato White/r2_132_100.jpg,Potato White,dbb5e6b6d8148ad73f9e0512d21718b42649b1626cac4573cea9e09190a60a7e
train,Training/Potato White/r2_92_100.jpg,Potato White,7342f5afe35faa2b2bf6952bb5816c1d44a06765a84e9dd5505148c51d68f7bf
train,Training/Potato White/r_160_100.jpg,Potato White,8f866443f9a926f90942f7f144f141fdb2f8d88e7321d34f40cb6a3991fb0669
train,Training/Potato White/r2_110_100.jpg,Potato White,679ad9b7e2fba284c2aaf9a04e3123039930a1713cbd3829f86996dfa11b8037
train,Training/Potato White/70_100.jpg,Potato White,3d0893e60ee55732089806611aa1513fdba7edde4853a9defced2d4518d7a208
train,Training/Potato White/r2_27_100.jpg,Potato White,082410efaada0d15bc1d68a7810619a0405bb32e0c0e751344873407fe038518
train,Training/Potato White/r_110_100.jpg,Potato White,efea291057b054aa89414f48b90165a43e19ee24f22be7625233811cb6270aaa
train,Training/Potato White/r2_189_100.jpg,Potato White,970b2d903a1ae3d986768460e708b6d445707992484ea7beb7a3ff4409c376f6
train,Training/Potato White/r2_17_100.jpg,Potato White,58afb9bb10b0e607889814277f08cd260f599a6f8e7f4fbeda6633279a261b56
train,Training/Potato White/51_100.jpg,Potato White,586683cfd71d3123cba0ba6c9454513bbfc932bef0337983b0ff6d6db7d67cee
train,Training/Potato White/55_100.jpg,Potato White,ae598366b602187f4adb79d61caf92b88796a92b343e1022f81aa44149e0866f
train,Training/Potato White/r_103_100.jpg,Potato White,f8edc99ea02b76aaeb2f75effe73fad48bdf6b3b15c31a2478cffcb5c2ad2f88
train,Training/Potato White/r_177_100.jpg,Potato White,5ff5098de60940961823bac772ba85b6f5ae6fcdb2268a4f720dc735ebdb1e26
train,Training/Potato White/r2_167_100.jpg,Potato White,40ae85c5d531d4e8323b8609b67b28dbc38886cc70878e3defc43cd956d6746f
train,Training/Potato White/r2_129_100.jpg,Potato White,6be36f22170a7371c01cc8012eee3cf8d263571603ee0b35e08ba2e991cebd06
train,Training/Potato White/r_150_100.jpg,Potato White,3d9251a6c3fe8f1d2a17d4cd4de7bbd8f88e80cdd93330d86458c583e3387755
train,Training/Potato White/r2_177_100.jpg,Potato White,7c29df9312f43282539745c3dc78c222852c8486b138bc07293f6bb1df53b609
train,Training/Potato White/r2_91_100.jpg,Potato White,25eac5e2b4275497b9def931ffa9a167aed8428a733555a35b4f29fee958fe6b
train,Training/Potato White/r_98_100.jpg,Potato White,5da9795e9594ab5ca49210693c52dc06fae1b4cc447b95d5e1748790672eb1ed
train,Training/Potato White/r_55_100.jpg,Potato White,0c7400589bab2dd54fe247723c50c09bbe8c99e7680597febfff8b68ae37d16e
train,Training/Potato White/r_107_100.jpg,Potato White,29ae3ccb5fec469d961f6d4bf9f7d7ea32dc08d4228279996af50ebd95eda68c
train,Training/Potato White/186_100.jpg,Potato White,006fcea7206b599d9737311c82c030bfc9f0e0664088593a24745dc7163e1c32
train,Training/Potato White/119_100.jpg,Potato White,9ecf37e9a5748a572d4cb679f98c5274c1dc56ecedf35130c2acd11752151a34
train,Training/Potato White/r2_139_100.jpg,Potato White,fde538da904e67e660c2f22259f5645c1fcd8c2c6a1b511f47362168e3b9c80c
train,Training/Potato White/r_141_100.jpg,Potato White,44af2736d0b29a4386d481b0958079a0f613ac5814992e862d958256b3f73dfe
train,Training/Potato White/r_11_100.jpg,Potato White,9985f0dd5173ad4c40900f232c8226d2dc51a9315216f8cc80e7e07071b6df61
train,Training/Potato White/56_100.jpg,Potato White,a6503c503bfea8f0b5669caa0038e0a9405b7895316fefdf9c593fcb1ee3b2a2
train,Training/Potato White/r_194_100.jpg,Potato White,39c4ab1370549dabf9237eca421de5baac5eadb2fef770c87f27957cbec55b73
train,Training/Potato White/65_100.jpg,Potato White,c95091ae4c4464d16d287f49423ea53d9e3be0348098b67ac7cfd7b71d5f29cd
train,Training/Potato White/r2_98_100.jpg,Potato White,9a597d603600f22d4979f913047bb8f5dd4d56935727056bf06ddaf722293426
train,Training/Potato White/173_100.jpg,Potato White,12224f9929afe858498748e53d4959849e1e7e10566787706839bbe057ed602e
train,Training/Potato White/r_189_100.jpg,Potato White,1dfeb3d2088af9bf2d7ec5dbb830520286f6380c885c767d22ce8313c517e8ae
train,Training/Potato White/147_100.jpg,Potato White,8401ca7aafc8c531541f0a7f11f00d1c96fa9a1df2d1dd2bd1b2c6311c23da05
train,Training/Potato White/113_100.jpg,Potato White,6fa22c662f0c6e4ada70992fbd473470f05210e4cf9f3afa995801980d428cee
train,Training/Potato White/r_90_100.jpg,Potato White,5fb084054e727e41783e6572964c60663e339e2b69e56dc8f3c47e026b75b75a
train,Training/Potato White/r2_111_100.jpg,Potato White,ababeaa5f421e5ecd0801078ae00cb43d7552877b877f57e92b812034e9c4aea
train,Training/Potato White/r2_15_100.jpg,Potato White,6b5c3bec07e8288ff89bdbee0a0a60dfe0255cadecb309482e2e85abc770c13a
train,Training/Potato White/r2_13_100.jpg,Potato White,a138c7cb7a5da89a00404ecaf337be0f800bdc6d35ae57b9c3f3f5780b900305
train,Training/Potato White/84_100.jpg,Potato White,1a2b6e625e23c73837909dd88c82f26cea00deda39bc5d7ca8e63e11b07c155d
train,Training/Potato White/41_100.jpg,Potato White,78a434eb86666000f9c0c3e44eb912287eb0b4b65067b08f584dcc275f083465
train,Training/Potato White/66_100.jpg,Potato White,94442601fa6aceaaa0cd92e4ab31d40c2bc0c3c62ad7222f4ece72fb2af48a18
train,Training/Potato White/60_100.jpg,Potato White,ff4e569afc3f938dc34becc77eccd79c78eb8695fb1cfe9f8da9a1473e7f2b4b
train,Training/Potato White/r_156_100.jpg,Potato White,5396d7e3d1b114aa5e01e5ff2351e03ae34639c1086582e9f19fef1adfcd004e
train,Training/Potato White/r_114_100.jpg,Potato White,16464fa2135f6cb8b5c4d9d7b65044acc4810ca29301cf2fc74635a001c5509e
train,Training/Potato White/r_6_100.jpg,Potato White,9349853e666cd8bfb5dc804b305f782b450e40e79406458359e4949c92dfd903
train,Training/Potato White/r2_95_100.jpg,Potato White,324404c1774b9c285094ca8753fc4d925798e3b3bb53f6d5c65d278d4a451749
train,Training/Potato White/r2_89_100.jpg,Potato White,07f835b4a267f2174026d92089b9d69ca5c7462d46307340786e546fda322064
train,Training/Potato White/r_94_100.jpg,Potato White,caf6c7fc92f53f835b3fe346dbb72ee122b970e95374a76cee9bb6f7fe9d71c4
train,Training/Potato White/r_122_100.jpg,Potato White,273e21ade5002537de9243bd2aa90a02df09c732144da5cd629b848515bb1cf8
train,Training/Potato White/r_119_100.jpg,Potato White,62e327ae37f63259d2616669a306a1ac833e4ad496c74856dcb8dc82bce01dcf
train,Training/Potato White/r2_136_100.jpg,Potato White,234e0ff55763318c0c8d9f3553e59692a43a895a6b95f0ca178880a4a287405e
train,Training/Potato White/86_100.jpg,Potato White,b73e20697ebe37ba6154872df035830a7f7156d8aae9179ffdfff08d195181c7
train,Training/Potato White/r_74_100.jpg,Potato White,198ba316a059d428ce244d62db14e9e6df1979af3c79a2a917a3e2e1c99a47f5
train,Training/Potato White/75_100.jpg,Potato White,672be0489d72433b4b19945eca7511347be991c4a0fa1aef6074a6050e86548f
train,Training/Potato White/r_72_100.jpg,Potato White,e1114d38629062c8931974113024c65ea0169d462faaa6680daea42e3e675f79
train,Training/Potato White/r_176_100.jpg,Potato White,1f546dca4c81091ee0a166c728ddf9261e7995d86ed80f60e41d5201672a8b52
train,Training/Potato White/r2_190_100.jpg,Potato White,31e0aa2eb15bab2ea14d83a229c8a0c3bb8d898d27f4cb9f8a9ab71c7b659ea0
train,Training/Potato White/r2_8_100.jpg,Potato White,be5517845e3170d4c4b58d7cccf8c5d3d4b69c721fb8bb3230720e0b5ef0f639
train,Training/Potato White/r2_105_100.jpg,Potato White,87f64addc6be34c5780395a6b02d9e1d70c4a7e7328354973da2ae8774078071
train,Training/Potato White/r2_28_100.jpg,Potato White,c23acd7020013402fe95749bec148f61f57381a524b75d06c243562baf238c34
train,Training/Potato White/r_7_100.jpg,Potato White,a697a87bda573963f828f713df72ce17f6010bbef9104512372ec5c9565ba4cf
train,Training/Potato White/145_100.jpg,Potato White,0ca2b774738c76cca1a15cf9edd454f917fb01cbf8b1f37c8b5951522a9d6ede
train,Training/Potato White/178_100.jpg,Potato White,37b256d6f0acc3d7c2cc50cc8c1015e156c051898a770cce2d761ea713623c42
train,Training/Potato White/r2_138_100.jpg,Potato White,538dca72b9a4e3cbc70fbcffc7913cb430a2f4fc0100c2945b3ee197c67d9479
train,Training/Potato White/78_100.jpg,Potato White,08d5a5b74b6357cfbcff47848668085dc4d1271eec3fe009b274d07418306fdd
train,Training/Potato White/r2_171_100.jpg,Potato White,5e3dffeef4b82a51b3867c53264db03afa578e5417048dde115ee023bd8273af
train,Training/Potato White/r2_137_100.jpg,Potato White,2f079775fac40b20a549f6b6d8a6f962290a68962204ef4d26ced70570acfec5
train,Training/Potato White/r2_135_100.jpg,Potato White,708de19d855fdaa73eb96c81a24063cad9630590ed27b7bb17263001bfac854f
train,Training/Potato White/154_100.jpg,Potato White,e21cf8f2c7a91230822abf998d4272b31fcc1a7a9eddb3af238c151ebfdd2a63
train,Training/Potato White/r_75_100.jpg,Potato White,0fdce01a32487120c0055db5398837ec17064be11b8e40cf4c16fc56b0c3c6de
train,Training/Potato White/115_100.jpg,Potato White,901908058924ab9eac5db886061dae3680f85dd48efb8f069722203f22c0e9c8
train,Training/Potato White/r2_165_100.jpg,Potato White,633a4ea53a10f3bbda690db3dfee405d4143db5834b0b3f891eec435747ea243
train,Training/Potato White/91_100.jpg,Potato White,6a419601be9a1ac0d53d90783fdd3b2ddb789aa2315136cbc8c3dd8339134323
train,Training/Potato White/r2_26_100.jpg,Potato White,557ffdcd491eecb192c3805d6ef4e124309f47a615cc06f13233f1fd415e624f
train,Training/Potato White/r_195_100.jpg,Potato White,086767ceec26c2fc5734096e7afca5ee3f468e213c31e3a70f3c6640448c4458
train,Training/Potato White/r2_172_100.jpg,Potato White,84a087f46ce9d7d1d65fe2da0d75ab8cfa67b85183ce37aa9016acc4d2274f4e
train,Training/Potato White/r_128_100.jpg,Potato White,2874b864607f2614ec39045530dfdc724e8f20034517fb982639f936f92d97db
train,Training/Potato White/24_100.jpg,Potato White,66949b4d4b80a220a503be97c7836b96edd0c81c571c9d678b222904533faa9d
train,Training/Potato White/r_96_100.jpg,Potato White,e7caaa26bfe43c65b2a8e142f167893d8ec88d8a7cf58a72664a6ef5a43a9c88
train,Training/Potato White/r_70_100.jpg,Potato White,60cab1d13712ae40789600d6b539649a91594bc065664fd0af7ec0738026e649
train,Training/Potato White/122_100.jpg,Potato White,4d2ff5a9cb28001248cd647b22c0b485feaf9914f326f0192a0f5a892a89a534
train,Training/Potato White/r_190_100.jpg,Potato White,5ad2baf96436103ba697c0ac0d8466a24b97d94e233c08d874bfbd4cccff9542
train,Training/Potato White/54_100.jpg,Potato White,bda4e8540036e6fd011686882fb7affad9b14a4d9ec88dab84b53e6b48c7df6d
train,Training/Potato White/72_100.jpg,Potato White,7b08ac3e3239f885aeba80932a1d6173d45c03583111e65a5478fe1aa11dee49
train,Training/Potato White/r2_155_100.jpg,Potato White,3965c3caadc19cb585f08c23a23c1bc140bb0472adb8640b241194a8714fffc9
train,Training/Potato White/r2_107_100.jpg,Potato White,edc25b5db739d12e19e361e1ee331e5a9ac43100be5fbeface0b97b51bc4403e
train,Training/Potato White/r2_154_100.jpg,Potato White,fc41cce7978744c8a80ac7f56b7df1973ef71b6cef56544a759ad3ca83c71b92
train,Training/Potato White/r2_96_100.jpg,Potato White,74b06359887be1fd9cd9ff72140fb0b7369f2921fd123e846b029b76d7dd1f12
train,Training/Potato White/r2_156_100.jpg,Potato White,e201f566efd2c3474e1c82e1f8f3b946e932134adfc217e1f2dcd29f751e1f01
train,Training/Potato White/137_100.jpg,Potato White,3103ba6708557f4cade7b6daa408e232902981c0b404330f72e721ef57cc48aa
train,Training/Potato White/r_120_100.jpg,Potato White,c44755bf6b3bf3a81ed985ad0ff273f252cc49ee2865abba4e45b33fb5b93173
train,Training/Potato White/71_100.jpg,Potato White,b43a728ab187ab832b86807406c595816ac7a6bd0eb6757f5bc6540f488ff1ee
train,Training/Potato White/r2_90_100.jpg,Potato White,3336808569a9e5b2ea43c22a5bc51d62943ba4f22ebf0fae0f1752d96e34ff59
train,Training/Potato White/r_184_100.jpg,Potato White,80e65c0bd0c750b7bcd9640f9697caa93a8d270785dbfa23ad324d8f468e15ed
train,Training/Potato White/r_145_100.jpg,Potato White,7d4845000cd80b8b44929d85b5d12ce4cbb0091de9486aebe98e7059dec9508d
train,Training/Potato White/124_100.jpg,Potato White,b5f96e83454e541f1bc3227c065a4a518fbf1d5278dc702073b0032e4fd7a1f4
train,Training/Potato White/r_80_100.jpg,Potato White,4ab920d6046307109a67bc696460a8f77a4c32d8bc21885e812e467604c7bbad
train,Training/Potato White/r2_121_100.jpg,Potato White,9c80b672d8e80feb7bc80a87aac7daed9c828b773ce68df0af142f74aeb48fb6
train,Training/Potato White/r_69_100.jpg,Potato White,ba25d9d46a05da2d65b0a3ee1bfbf39c4bf0b0a62f326c06a972068a52f58b56
train,Training/Potato White/r2_123_100.jpg,Potato White,57916ef0581c5b96a87e4e29f136ff34a32ddcc0b40ed8b57d60ba79a7966b2a
train,Training/Potato White/83_100.jpg,Potato White,f4cc9641d8c1bf753330b0b8351ad42016db742444b808c78c37213c834ee0e2
train,Training/Potato White/29_100.jpg,Potato White,d673842a1a536abb51c68aacf34a86181593db73b7fc308c60702bdd80da107a
train,Training/Potato White/r2_25_100.jpg,Potato White,d8f7296c180bbc7f4f1ae044a32a2478bf77129cb012111cc051f3328a3b0310
train,Training/Potato White/r_112_100.jpg,Potato White,1371f73c84b685940c52d582094bf330fdaa45db69d4f1d1352bee4806c8813d
train,Training/Potato White/r_81_100.jpg,Potato White,3c1eb1595799ec3223d69288ebd2d1da8279b31f2995a228ecd5912a1ba99753
train,Training/Potato White/149_100.jpg,Potato White,1a1b04f956ae47ba26978a4029374d07deea5483d840b8be99473453820739de
train,Training/Potato White/r_95_100.jpg,Potato White,3a5534660f3cf50f23cbb0bd634ee09622d1915dd3b3ddc8d3af2a2df3b2690c
train,Training/Potato White/r_108_100.jpg,Potato White,5112eb6371a3dee52bdf006c9ea915a7fbfe1dcd646613412e31395677da359d
train,Training/Potato White/r2_180_100.jpg,Potato White,748993cf6bff57a64303b4cabe005c4cb60183ae7d8a3be014471378eb89875b
train,Training/Potato White/r2_125_100.jpg,Potato White,e3c9d9b0ee16d7e568a7d21022d4f032b21e11a14fa607353d61cecfd8e29f19
train,Training/Potato White/88_100.jpg,Potato White,d847e2967ce46b557f3674d52cdb49bc84442ef73dc7056aff8e60bb9970225a
train,Training/Potato White/r2_161_100.jpg,Potato White,edb9a6013cd400e6387ae781bae8f44953020c982cc737553cbe5729d76912dd
train,Training/Potato White/r2_114_100.jpg,Potato White,498933068a15028b6c0a297e008fecf11b8d856147978e1a34213852b484c71d
train,Training/Potato White/r2_142_100.jpg,Potato White,edfdc366e383848373303fbbf2518be0bceb79109db5076eafb9ed9f73e66755
train,Training/Potato White/160_100.jpg,Potato White,847acf254823bf98bb22ca79692591321670f3c312834ea41830f96be1e350b6
train,Training/Potato White/26_100.jpg,Potato White,67b1a47d0761edb8d6d18dab46f0028388c2e1d93b0ba27c855f9acc8c5e3ae8
train,Training/Potato White/r2_12_100.jpg,Potato White,257daf979683fa413e390a6772f567fac1950dc818fa622d66f28d26e6bd5f19
train,Training/Potato White/r_117_100.jpg,Potato White,fb4eb581e7db1da7211769751c4bad1879e5466e0a4e75090fff4161131c58d2
train,Training/Potato White/87_100.jpg,Potato White,f9b9566abd45dd4028c871de9a48721a00d04e65af4733656d74e258e351464e
train,Training/Potato White/r_73_100.jpg,Potato White,d8aa9f6162b1a7f42d0726438321b229039061b01827f39197bbf86ef4a967de
train,Training/Potato White/r2_169_100.jpg,Potato White,f3aafda7b4d4630cf1d95bdae113ced56c58c73ed1797a4cfb28ddb044455a8b
train,Training/Potato White/r2_18_100.jpg,Potato White,33514b3c83a4f5ec03ee2a755817f3709965247311daf918dbf709d08e7c1d7b
train,Training/Potato White/r2_19_100.jpg,Potato White,cf6387a7cffef34e0d5f16abf2ffa2de1f557d28b640625e1ad2119ee6b68dec
train,Training/Potato White/r2_134_100.jpg,Potato White,8e6a94bd873046a2aa2bb77022863d9209ae19b0072d692852c24705b754f580
train,Training/Potato White/138_100.jpg,Potato White,574b769e16994023d559b1fc627f10f6e742796ae04a5c1903da7873c5eb1728
train,Training/Potato White/r_179_100.jpg,Potato White,cd3292dba158f339d4c7c84971a4e51189f0abd9406b99d54bf0a5df5eb42b91
train,Training/Potato White/144_100.jpg,Potato White,e1d6b8f3521198b57281a65365d52923ce0be8f4db6293f8d754056b78627209
train,Training/Potato White/r2_146_100.jpg,Potato White,1120d751da83f17573722983154e602a85b3bcda482d8b9c0811b0fbecc48e37
train,Training/Potato White/r_196_100.jpg,Potato White,72ad1cffa619eca3f002523268affa1258dda6b197629170011c79d3e6318930
train,Training/Potato White/r_97_100.jpg,Potato White,edc019ed5d6c4384274263e965041c5e348b7ad2ec645d92f86eeb50bfe19dad
train,Training/Potato White/128_100.jpg,Potato White,82231834cb2baac5f735064cee084075ede79f0c5b47bf9f919e408b4807f578
train,Training/Potato White/r2_2_100.jpg,Potato White,63b00f28e865e93fb212ff170b31f341e03281a951696f3ec1b333d75fb854f7
train,Training/Potato White/85_100.jpg,Potato White,025a551f668d7154b3ba48f0d622120efa35c1e47f08d810737bf151e2542337
train,Training/Potato White/r_9_100.jpg,Potato White,5473915a99c67ed10b132f8513624e6dcbb45b111e4776aeda4bfe355485c9b4
train,Training/Quince/66_100.jpg,Quince,9fd4f50d10538d2647b1d83addd30625605ff4b87f4b42347bc49e47ea4fd409
train,Training/Quince/254_100.jpg,Quince,47ff56afb4922eb29766cbf345bbe395ea855eef046e18cb075a0def57e4e8d3
train,Training/Quince/199_100.jpg,Quince,bf724bbe6e62e6213f21d3547c6818e22f9753de47ffa9770905e94a6aea9ec6
train,Training/Quince/r_134_100.jpg,Quince,817599a20072bd477810c14b4c5bc5acbdc2d3aefb1da169c0c17fff90d380a3
train,Training/Quince/115_100.jpg,Quince,c61ccd178de0624e312433200552a3bfa724d5a17e408ab2c3dd30d3b885dd33
train,Training/Quince/216_100.jpg,Quince,89331511035d69957424997e9ff11c28ed9781d94c8fc86992be3bb72ece97fc
train,Training/Quince/r_306_100.jpg,Quince,32ba0985ae53eed10cd538357cf96328ac37f109898a550f442581d5450c6ba1
train,Training/Quince/r_259_100.jpg,Quince,4dc12d2559b6a5319f029b9d397da82402dc30748ba9bc1fc30601b13579f370
train,Training/Quince/r_74_100.jpg,Quince,d13cfd2c2a1a43b4a440836098fcb82966c06dc317abc16cb2f674ea78ec036b
train,Training/Quince/228_100.jpg,Quince,7e25f3a4a5fefbc9b4b709937c94b930b3d9350bbfbe3da9808a2b5dc438330c
train,Training/Quince/54_100.jpg,Quince,d1a5a5077b1091c8c6a1bcc69632aec489e45383cd8a87cb1a0933f5a2058f76
train,Training/Quince/r_288_100.jpg,Quince,ed922478db164dc8ff42bf3123df2007659e831914b96746a233d8b4de791e96
train,Training/Quince/92_100.jpg,Quince,94a0d3f0896da993958601ce76474b80cbde4d87b8366587905575330f97f62c
train,Training/Quince/r_263_100.jpg,Quince,1b9f8acee642e8e861dca3dbf75cc3dd1b0b0d69ffa6b36fa9023280eda15018
train,Training/Quince/r_242_100.jpg,Quince,3c321f929fb7094921506c5abffe3bd3c3d449be7e7e96edded2de8270d77b6c
train,Training/Quince/235_100.jpg,Quince,cfdcdeac5fd5071b78125d6e0d72d91ad5233b03aa4e1526afbdb5d06b97d5bd
train,Training/Quince/239_100.jpg,Quince,005887fc2a4385ce2eb4146ce4eca186d53f1de66d95317d0a8f5a80b13c9d17
train,Training/Quince/r_265_100.jpg,Quince,89625dffd2305efb1bb86f6dd474585de6bd4397a611a9ef87ac3abfb5a3aa36
train,Training/Quince/r_287_100.jpg,Quince,a48db4c1dea8c3d15ec6b0cbda1e7d3d977c9c6fa07d1263ea99750a78e46a9f
train,Training/Quince/r_202_100.jpg,Quince,4d122d24589e46c8881412966065edac5c4278188e6624140d6621ad612727a1
train,Training/Quince/r_153_100.jpg,Quince,10489f47a24b2565ddcfc26ed1075e0a4958a96a26ff59793cfcd15bbb5b2838
train,Training/Quince/r_261_100.jpg,Quince,11693f4c134c9e7e6bb5a81ab3e80c9101a337b72a797bb2df8fa35107300b0a
train,Training/Quince/r_86_100.jpg,Quince,d705cf6843a93bce3dc2c8e91e79f60639dc6df8cf701bb7c465a4875e1965f4
train,Training/Quince/251_100.jpg,Quince,701023d61a5c0da1477be83a7713e8317cda064ce0514bc889b764ea108fe5df
train,Training/Quince/r_244_100.jpg,Quince,c7ad845825103f173a11b11c3fc9e53c2f7fee2f9992179812c3e61e7e62736e
train,Training/Quince/r_131_100.jpg,Quince,5d8f5af1442241ca759bbb4c6826d734dc2b09fee0eb2e32e50f34d7776ee4c2
train,Training/Quince/r_221_100.jpg,Quince,9921e9d4c584615a99bd8bdb34fb7dcb6a464b98fd8d60f658d17e8ff7203279
train,Training/Quince/289_100.jpg,Quince,fee04a16523c505e718cd773bf97cb2e4dc1bc9de4e5136c9cb40589c0ae9f3e
train,Training/Quince/r_298_100.jpg,Quince,6ac1d3cb422ea1daeed25b17c4d127cff6f289d34d70254fc853ba8556f82ee6
train,Training/Quince/r_9_100.jpg,Quince,f4647c48bcb0ee98d8322713ac0dc21228d57c15929a8102582a3e5dab84032c
train,Training/Quince/74_100.jpg,Quince,46711a6029387a2fba669145e23377a0fce0b08645e9fe015955093c31292004
train,Training/Quince/r_206_100.jpg,Quince,dd3aec2c6b9efb1893f1c5513543bb8b4ffa8d4ce754886f5b8a9aedf29e17b4
train,Training/Quince/r_220_100.jpg,Quince,d89597e45e854b01acd7d480a97c125f9ff518bb4a758272587ad81395547f64
train,Training/Quince/r_4_100.jpg,Quince,f50fb66819cf328696ec3741090e295e654557c899c35ec38c98ee403a51b04a
train,Training/Quince/45_100.jpg,Quince,ddb860d3a496e301dbe1dbbe2f4658350b0c7300b398e32e97dcd74461767056
train,Training/Quince/r_301_100.jpg,Quince,9247c3bac78f9c20c331b2d7dad330051e46a7f04535718dc916270e0e51023a
train,Training/Quince/r_106_100.jpg,Quince,9fef06b75a7a719895cba267247c1b87eac03f19c305a53b300e0f3b4ba97d41
train,Training/Quince/58_100.jpg,Quince,ed6d37a00ba2eb142fa1e144dc9515790395d63ffe3ec75522ed1d4a67e07964
train,Training/Quince/41_100.jpg,Quince,14037cd8e36cb520579a3a2802f1998c51f59097ce97bd4d13888fa5242d48eb
train,Training/Quince/284_100.jpg,Quince,285f84074647dd4e6607e05025307979f56246138fee4cb9530c2c3799af9587
train,Training/Quince/104_100.jpg,Quince,6b4ef35774ae0bb5ba9f374a5acd8cda735f887930cc8e0905db11d8458231f2
train,Training/Quince/217_100.jpg,Quince,97f0838557593c2b09ee67cac9ca11253a1d5903b1eb7254d86a7b4f11355311
train,Training/Quince/r_197_100.jpg,Quince,dbb3ee914069a4d03215d5e9493a7f9610e8053f67971d9eeb0fa57ac8e922fb
train,Training/Quince/135_100.jpg,Quince,ea473a22c8758394ab75d86a2424360f27940fa9e68352d2af46e9f70374e75f
train,Training/Quince/124_100.jpg,Quince,a8e9bb72a4461b03ff7c089157fe5ca8152810002bdc01e5de31a7f6bf81fe8c
train,Training/Quince/r_81_100.jpg,Quince,f8c5fd732c873bb0fa6df53ba6cc0fd3d2fabc0eba5efedb098c7364a6aca443
train,Training/Quince/250_100.jpg,Quince,306c3141c758458e379ed52643a9bc75f24a22dd6177431730dd80db67ef7d79
train,Training/Quince/r_283_100.jpg,Quince,78dc53a94dd776c39f6fdca98e019a32b4d2818fa8a3d8ab3e0088a68d92d82b
train,Training/Quince/89_100.jpg,Quince,599f1ba87a14761ce253c9a75450abd9ef2ee05ddab785405018804ec3f2d8b7
train,Training/Quince/r_87_100.jpg,Quince,a9a845976bcf2072ad18a5a9e17e4bf86f0650938e02832b2a7ad46e82d0e2ae
train,Training/Quince/r_79_100.jpg,Quince,4d73439bcaf2de09a32648f82fffd294e6ccf090e65144c08bd12b285c9d2988
train,Training/Quince/211_100.jpg,Quince,41dc11ac6abfb37fe6ed76926f72d77446c19fb4bf4e582922f2ad3fa586aeb4
train,Training/Quince/r_96_100.jpg,Quince,0248d8413fdfb2a43b0d64445eb97f13e2560e8376f06db9321c1f08050d7da1
train,Training/Quince/286_100.jpg,Quince,7919b52a50dac1b09a139a18e50ec087205a3a6377a6ebe3f917a8a8f91b5b87
train,Training/Quince/r_102_100.jpg,Quince,88b8f9d2ca2594ab1f3f34ba58ad1b2124a30ecac7bd735241b1a26090f2f6d3
train,Training/Quince/138_100.jpg,Quince,851d1474ea66643eef4a8d130e64349e234602517a5c6c89501bcb0438412d89
